Codi,UTM_X,UTM_Y,Cota,Valor,Clase
B5-30,428450.0,4577240.0,-81,S,
B5-31,428340.0,4578710.0,-35,S,
B5-33,425861.0,4577970.0,-44,S,
B5-34,427270.0,4576580.0,-83,S,
B5-51,427295.0,4576555.0,-84,S,
B5-55,426600.0,4578750.0,-29,S,
B5-56,428605.0,4577915.0,-52,S,
B6-01,429680.0,4577140.0,-89,S,
C3-01,418960.0,4574920.0,-22,S,
C3-02,421100.0,4575290.0,-73,S,
C3-07,419350.0,4576200.0,4,S,
C3-09,419610.0,4575630.0,-10,S,
C4-38,424095.0,4576305.0,-67,S,
C5-18,425311.0,4576090.0,-49,S,
C6-08,431023.0,4575006.0,-126,S,
C6-10,428744.0,4575453.0,-85,S,
D2-06,416820.0,4572880.0,-14,S,
D2-16,418170.0,4573730.0,-60,S,
D3-03,420750.0,4573130.0,-49,S,
D3-07,419390.0,4574030.0,-53,S,
D3-13,420150.0,4572400.0,-60,S,
D4-06,424323.0,4572848.0,-160,S,
D4-19,423535.3929,4572203.1329,-130,S,
D4-19,423535.3929,4572203.1329,-140,S,
D5-28,427415.0,4573253.0,-103,S,
D5-36,426506.0,4572212.0,-102,S,
D5-37,426580.0,4572180.0,-104,S,
D6-01,430386.0,4573696.0,-115,S,
D6-02,429733.0,4572853.0,-111,S,
E2-05,416100.0,4570320.0,-120,S,
E2-06,417980.0,4570110.0,-122,S,
E2-07,415060.0,4570850.0,-41,S,
E2-09,415410.0,4571150.0,-42,S,
E2-10,415010.0,4571550.0,7,S,
E2-17,416150.0,4571840.0,-20,S,
E2-19,416350.0,4571810.0,-24,S,
E2-24,416960.0,4571500.0,-77,S,
E3-05,421110.0,4570840.0,-123,S,
E3-06,421430.0,4571330.0,-160,S,
E4-01,421906.0,4570111.0,-160,S,
E4-14,423150.0,4570600.0,-107,S,
F1-01,413510.0,4568960.0,-69,S,
F1-02,413508.0,4569413.0,-7,S,
F2-01,415290.0,4568820.0,-125,S,
F2-02,417160.0,4568870.0,-96,S,
F3-01,419850.0,4569390.0,-120,S,
S1-01,438999.9,4587407.4,-52,S,
S1-02,439091.2,4587174.7,-52,S,
S1-03,439182.4,4586941.9,-52,S,
S1-04,439273.6,4586709.1,-54,S,
S1-05,439364.8,4586476.4,-55,S,
S1-06,439456.0,4586243.6,-57,S,
S1-07,439547.2,4586010.8,-59,S,
S1-08,439638.4,4585778.0,-60,S,
S1-09,439729.6,4585545.3,-63,S,
S1-10,439820.8,4585312.5,-65,S,
S1-11,439912.0,4585079.7,-67,S,
S1-12,440003.2,4584847.0,-70,S,
S1-13,440094.4,4584614.2,-73,S,
S1-14,440185.6,4584381.4,-77,S,
S1-15,440276.8,4584148.6,-81,S,
S1-16,440368.0,4583915.9,-84,S,
S1-17,440459.2,4583683.1,-87,S,
S1-18,440550.5,4583450.4,-87,S,
S1-19,440641.7,4583217.6,-87,S,
S1-20,440732.9,4582984.8,-88,S,
S1-21,440824.1,4582752.0,-88,S,
S1-22,440915.3,4582519.3,-89,S,
S1-23,441006.5,4582286.5,-91,S,
S1-24,441097.7,4582053.7,-92,S,
S1-25,441188.9,4581821.0,-93,S,
S1-26,441280.1,4581588.2,-93,S,
S1-27,441371.3,4581355.4,-96,S,
S1-28,441462.5,4581122.7,-102,S,
S1-29,441553.7,4580889.9,-103,S,
S1-30,441644.9,4580657.1,-110,S,
S1-31,441736.1,4580424.4,-111,S,
S1-32,441827.3,4580191.6,-113,S,
S1-33,441918.6,4579958.8,-118,S,
S1-34,442009.8,4579726.1,-124,S,
S1-35,442101.0,4579493.3,-130,S,
S1-36,442192.2,4579260.5,-136,S,
S1-37,442283.4,4579027.7,-141,S,
S1-38,442374.6,4578795.0,-149,S,
S1-39,442465.8,4578562.2,-154,S,
S1-40,442557.0,4578329.4,-159,S,
S1-41,442648.2,4578096.7,-164,S,
S1-42,442739.4,4577863.9,-167,S,
S1-43,442830.6,4577631.1,-171,S,
S1-44,442921.8,4577398.4,-174,S,
S1-45,443013.0,4577165.6,-177,S,
S1-46,443104.25,4576932.8,-180,S,
S1-47,443195.5,4576700.1,-183,S,
S1-48,443286.7,4576467.3,-186,S,
S1-49,443377.9,4576234.5,-189,S,
S1-50,443469.1,4576001.8,-192,S,
S1-51,443560.3,4575769.0,-195,S,
S1-52,443651.5,4575536.2,-199,S,
S1-53,443742.7,4575303.4,-203,S,
S1-54,443833.9,4575070.7,-208,S,
S1-55,443925.1,4574837.9,-212,S,
S1-56,444016.3,4574605.1,-218,S,
S1-57,444107.5,4574372.4,-223,S,
S1-58,444198.7,4574139.6,-228,S,
S1-59,444289.9,4573906.8,-233,S,
S2-01,429354.2,4571124.2,-79,S,
S2-02,429351.3,4570874.3,-80,S,
S2-03,429348.4,4570624.3,-117,S,
S2-04,429345.5,4570374.3,-120,S,
S2-05,429342.6,4570124.3,-123,S,
S2-06,429339.8,4569874.3,-125,S,
S2-07,429336.9,4569624.3,-130,S,
S2-08,429334.0,4569374.4,-132,S,
S2-09,429331.1,4569124.4,-139,S,
S2-10,429328.2,4568874.4,-141,S,
S2-11,429325.4,4568624.4,-143,S,
S2-12,429322.5,4568374.4,-147,S,
S2-13,429319.6,4568124.4,-153,S,
S2-14,429316.7,4567874.5,-154,S,
S2-15,429313.8,4567624.5,-159,S,
S2-16,429311.0,4567374.5,-163,S,
S2-17,429308.1,4567124.5,-166,S,
S2-18,429305.2,4566874.5,-168,S,
S2-19,429302.3,4566624.5,-171,S,
S2-20,429299.4,4566374.6,-173,S,
S2-21,429296.6,4566124.6,-174,S,
S2-22,429293.7,4565874.6,-176,S,
S2-23,429290.8,4565624.6,-178,S,
S2-24,429287.9,4565374.6,-178,S,
S2-25,429285.0,4565124.6,-178,S,
S2-26,429282.2,4564874.7,-179,S,
S2-27,429279.3,4564624.7,-179,S,
S2-28,429276.4,4564374.7,-180,S,
S2-29,429273.5,4564124.7,-182,S,
S2-30,429270.7,4563874.7,-187,S,
S2-31,429267.8,4563624.7,-198,S,
S2-32,429264.9,4563374.8,-211,S,
