Codi,UTM_X,UTM_Y,Cota,Valor,Clase
C4-72,423180.0,4576020.0,-41,1.15,arenas
C4-72,423180.0,4576020.0,-40,1.15,arenas
C4-72,423180.0,4576020.0,-39,1.15,arenas
C4-73,424030.0,4575980.0,-50,1.15,arenas
C5-10,426572.0,4575650.0,-34,1.15,arenas
C5-10,426572.0,4575650.0,-33,1.15,arenas
C5-10,426572.0,4575650.0,-32,1.15,arenas
C5-10,426572.0,4575650.0,-31,1.15,arenas
C5-10,426572.0,4575650.0,-30,1.15,arenas
C5-10,426572.0,4575650.0,-29,3.5,arenas
C5-10,426572.0,4575650.0,-28,3.5,arenas
C5-10,426572.0,4575650.0,-27,3.5,arenas
C5-10,426572.0,4575650.0,-26,3.5,arenas
C5-10,426572.0,4575650.0,-25,1.15,arenas
C5-10,426572.0,4575650.0,-24,1.15,arenas
C5-10,426572.0,4575650.0,-23,1.15,arenas
C5-10,426572.0,4575650.0,-22,1.15,arenas
C5-10,426572.0,4575650.0,-21,1.15,arenas
C5-23,425365.291,4575285.748,-50,1.15,arenas
C5-23,425365.291,4575285.748,-49,1.15,arenas
C5-23,425365.291,4575285.748,-48,1.15,arenas
C5-24,426824.29,4575743.103999999,-50,1.15,arenas
C5-24,426824.29,4575743.103999999,-49,1.15,arenas
C5-24,426824.29,4575743.103999999,-48,1.15,arenas
C5-24,426824.29,4575743.103999999,-47,1.15,arenas
C5-24,426824.29,4575743.103999999,-46,1.15,arenas
C5-24,426824.29,4575743.103999999,-45,1.15,arenas
C5-24,426824.29,4575743.103999999,-44,1.15,arenas
C5-24,426824.29,4575743.103999999,-43,1.15,arenas
C5-24,426824.29,4575743.103999999,-42,1.15,arenas
C5-24,426824.29,4575743.103999999,-41,1.15,arenas
C5-24,426824.29,4575743.103999999,-40,1.15,arenas
C5-24,426824.29,4575743.103999999,-39,1.15,arenas
C5-24,426824.29,4575743.103999999,-38,1.15,arenas
C5-24,426824.29,4575743.103999999,-37,1.15,arenas
C5-24,426824.29,4575743.103999999,-36,1.15,arenas
C5-24,426824.29,4575743.103999999,-35,1.15,arenas
C5-24,426824.29,4575743.103999999,-34,1.15,arenas
C5-24,426824.29,4575743.103999999,-33,1.15,arenas
C5-24,426824.29,4575743.103999999,-32,1.15,arenas
C5-24,426824.29,4575743.103999999,-31,1.15,arenas
C5-24,426824.29,4575743.103999999,-30,1.15,arenas
C5-24,426824.29,4575743.103999999,-29,1.15,arenas
C5-24,426824.29,4575743.103999999,-28,1.15,arenas
C5-24,426824.29,4575743.103999999,-27,1.15,arenas
C5-25,428621.973,4575032.608,-50,3.5,arenas
C5-25,428621.973,4575032.608,-49,3.5,arenas
C5-25,428621.973,4575032.608,-48,3.5,arenas
C5-25,428621.973,4575032.608,-47,3.5,arenas
C5-25,428621.973,4575032.608,-46,3.5,arenas
C5-25,428621.973,4575032.608,-45,3.5,arenas
C5-25,428621.973,4575032.608,-44,3.5,arenas
C5-25,428621.973,4575032.608,-40,3.5,arenas
C5-25,428621.973,4575032.608,-39,3.5,arenas
C5-25,428621.973,4575032.608,-38,3.5,arenas
C5-25,428621.973,4575032.608,-37,3.5,arenas
C5-25,428621.973,4575032.608,-36,3.5,arenas
C5-25,428621.973,4575032.608,-35,3.5,arenas
C5-25,428621.973,4575032.608,-34,3.5,arenas
C5-25,428621.973,4575032.608,-33,3.5,arenas
C5-25,428621.973,4575032.608,-32,3.5,arenas
C5-25,428621.973,4575032.608,-31,3.5,arenas
C5-25,428621.973,4575032.608,-30,3.5,arenas
C5-25,428621.973,4575032.608,-29,3.5,arenas
C5-25,428621.973,4575032.608,-28,3.5,arenas
C5-26,427787.0,4575763.0,-33,1.15,arenas
C5-26,427787.0,4575763.0,-32,1.15,arenas
C5-26,427787.0,4575763.0,-31,1.15,arenas
C5-26,427787.0,4575763.0,-30,3.5,arenas
C5-26,427787.0,4575763.0,-29,3.5,arenas
C5-32,428454.0,4574508.0,-50,1.15,arenas
C5-32,428454.0,4574508.0,-49,1.15,arenas
C5-32,428454.0,4574508.0,-48,1.15,arenas
D2-16,418170.0,4573730.0,-33,1.15,arenas
D2-16,418170.0,4573730.0,-32,1.15,arenas
D3-01,419770.0,4572280.0,-40,1.15,arenas
D3-01,419770.0,4572280.0,-39,1.15,arenas
D3-01,419770.0,4572280.0,-38,1.15,arenas
D3-01,419770.0,4572280.0,-37,1.15,arenas
D3-01,419770.0,4572280.0,-36,1.15,arenas
D3-02,420710.0,4573120.0,-41,3.5,arenas
D3-02,420710.0,4573120.0,-40,3.5,arenas
D3-02,420710.0,4573120.0,-39,3.5,arenas
D3-02,420710.0,4573120.0,-35,1.15,arenas
D3-03,420750.0,4573130.0,-42,1.15,arenas
D3-03,420750.0,4573130.0,-41,1.15,arenas
D3-07,419390.0,4574030.0,-47,3.5,arenas
D3-07,419390.0,4574030.0,-46,3.5,arenas
D3-08,420760.0,4573150.0,-40,1.15,arenas
D3-08,420760.0,4573150.0,-39,1.15,arenas
D3-08,420760.0,4573150.0,-38,1.15,arenas
D3-08,420760.0,4573150.0,-37,1.15,arenas
D3-08,420760.0,4573150.0,-36,1.15,arenas
D3-10,421478.0,4572530.0,-46,1.15,arenas
D3-11,420745.0,4573171.0,-41,1.15,arenas
D3-11,420745.0,4573171.0,-40,1.15,arenas
D3-11,420745.0,4573171.0,-39,1.15,arenas
D3-11,420745.0,4573171.0,-38,1.15,arenas
D3-11,420745.0,4573171.0,-37,1.15,arenas
D3-11,420745.0,4573171.0,-36,1.15,arenas
D4-01,423030.0,4573270.0,-43,1.15,arenas
D4-01,423030.0,4573270.0,-42,1.15,arenas
D4-01,423030.0,4573270.0,-41,1.15,arenas
D4-01,423030.0,4573270.0,-40,1.15,arenas
D4-01,423030.0,4573270.0,-39,1.15,arenas
D4-01,423030.0,4573270.0,-38,1.15,arenas
D4-01,423030.0,4573270.0,-37,1.15,arenas
D4-01,423030.0,4573270.0,-36,1.15,arenas
D4-01,423030.0,4573270.0,-35,1.15,arenas
D4-05,421998.0,4573947.0,-44,1.15,arenas
D4-05,421998.0,4573947.0,-43,1.15,arenas
D4-05,421998.0,4573947.0,-42,1.15,arenas
D4-06,424323.0,4572848.0,-50,1.15,arenas
D4-06,424323.0,4572848.0,-49,1.15,arenas
D4-06,424323.0,4572848.0,-48,1.15,arenas
D4-07,424788.0,4573210.0,-43,1.15,arenas
D4-07,424788.0,4573210.0,-42,1.15,arenas
D4-07,424788.0,4573210.0,-41,1.15,arenas
D4-07,424788.0,4573210.0,-40,1.15,arenas
D4-07,424788.0,4573210.0,-24,1.15,arenas
D4-07,424788.0,4573210.0,-23,1.15,arenas
D4-07,424788.0,4573210.0,-22,1.15,arenas
D4-07,424788.0,4573210.0,-21,1.15,arenas
D4-14,422597.0,4572114.0,-50,1.15,arenas
D4-14,422597.0,4572114.0,-49,1.15,arenas
D4-14,422597.0,4572114.0,-48,1.15,arenas
D4-14,422597.0,4572114.0,-47,1.15,arenas
D4-16,422796.0,4572005.0,-50,1.15,arenas
D4-16,422796.0,4572005.0,-49,1.15,arenas
D4-16,422796.0,4572005.0,-48,1.15,arenas
D4-16,422796.0,4572005.0,-47,1.15,arenas
D4-18,424353.0,4572813.0,-50,1.15,arenas
D5-26,426154.184,4572540.322,-23,1.15,arenas
D5-26,426154.184,4572540.322,-22,1.15,arenas
D5-26,426154.184,4572540.322,-21,1.15,arenas
D5-27,427736.0,4574050.0,-26,1.15,arenas
D5-27,427736.0,4574050.0,-25,1.15,arenas
D5-27,427736.0,4574050.0,-24,1.15,arenas
D5-34,425609.0,4573394.0,-50,1.15,arenas
D5-34,425609.0,4573394.0,-49,1.15,arenas
D5-34,425609.0,4573394.0,-48,1.15,arenas
E2-05,416100.0,4570320.0,-32,3.5,arenas
E2-05,416100.0,4570320.0,-31,3.5,arenas
E2-05,416100.0,4570320.0,-30,3.5,arenas
E2-09,415410.0,4571150.0,-28,3.5,arenas
E2-09,415410.0,4571150.0,-27,3.5,arenas
E2-09,415410.0,4571150.0,-26,1.15,arenas
E2-09,415410.0,4571150.0,-25,1.15,arenas
E2-09,415410.0,4571150.0,-24,1.15,arenas
E2-09,415410.0,4571150.0,-23,1.15,arenas
E2-09,415410.0,4571150.0,-22,1.15,arenas
E2-09,415410.0,4571150.0,-21,1.15,arenas
E2-21,416500.0,4571440.0,-24,1.15,arenas
E2-21,416500.0,4571440.0,-23,1.15,arenas
E3-02,419370.0,4571700.0,-49,3.5,arenas
E3-02,419370.0,4571700.0,-41,1.15,arenas
E3-02,419370.0,4571700.0,-40,1.15,arenas
E3-03,419690.0,4571790.0,-43,1.15,arenas
E3-03,419690.0,4571790.0,-42,1.15,arenas
E3-03,419690.0,4571790.0,-41,1.15,arenas
E3-03,419690.0,4571790.0,-40,1.15,arenas
E3-03,419690.0,4571790.0,-39,1.15,arenas
E3-04,420090.0,4571570.0,-46,1.15,arenas
E3-04,420090.0,4571570.0,-45,1.15,arenas
E3-04,420090.0,4571570.0,-44,1.15,arenas
E4-11,423100.0,4570470.0,-44,1.15,arenas
E4-11,423100.0,4570470.0,-43,1.15,arenas
E4-11,423100.0,4570470.0,-42,1.15,arenas
E4-11,423100.0,4570470.0,-41,1.15,arenas
E4-11,423100.0,4570470.0,-40,1.15,arenas
E4-11,423100.0,4570470.0,-39,1.15,arenas
E4-11,423100.0,4570470.0,-38,1.15,arenas
E4-11,423100.0,4570470.0,-37,1.15,arenas
E4-11,423100.0,4570470.0,-36,1.15,arenas
E4-24,423682.0,4571239.0,-26,1.15,arenas
E4-24,423682.0,4571239.0,-25,1.15,arenas
E4-24,423682.0,4571239.0,-24,1.15,arenas
E4-24,423682.0,4571239.0,-23,1.15,arenas
E4-24,423682.0,4571239.0,-22,1.15,arenas
E4-24,423682.0,4571239.0,-21,1.15,arenas
E4-25,422542.0,4571860.0,-50,1.15,arenas
E4-25,422542.0,4571860.0,-49,1.15,arenas
E4-25,422542.0,4571860.0,-48,1.15,arenas
E4-25,422542.0,4571860.0,-47,1.15,arenas
E4-27,422713.0,4571260.0,-50,1.15,arenas
E4-27,422713.0,4571260.0,-49,1.15,arenas
F1-01,413510.0,4568960.0,-24,1.15,arenas
F1-01,413510.0,4568960.0,-23,1.15,arenas
F1-01,413510.0,4568960.0,-22,1.15,arenas
F1-01,413510.0,4568960.0,-21,1.15,arenas
F3-02,419960.0,4569520.0,-50,1.15,arenas
F3-02,419960.0,4569520.0,-47,3.5,arenas
S1-01,438999.9,4587407.4,-50,3.5,arenas
S1-01,438999.9,4587407.4,-49,3.5,arenas
S1-01,438999.9,4587407.4,-48,3.5,arenas
S1-01,438999.9,4587407.4,-47,3.5,arenas
S1-02,439091.2,4587174.7,-50,3.5,arenas
S1-02,439091.2,4587174.7,-49,3.5,arenas
S1-02,439091.2,4587174.7,-48,3.5,arenas
S1-02,439091.2,4587174.7,-47,3.5,arenas
S1-03,439182.4,4586941.9,-50,3.5,arenas
S1-03,439182.4,4586941.9,-49,3.5,arenas
S1-03,439182.4,4586941.9,-48,3.5,arenas
S1-04,439273.6,4586709.1,-50,3.5,arenas
S1-04,439273.6,4586709.1,-49,3.5,arenas
S1-04,439273.6,4586709.1,-48,3.5,arenas
S1-05,439364.8,4586476.4,-50,3.5,arenas
S1-05,439364.8,4586476.4,-49,3.5,arenas
S1-06,439456.0,4586243.6,-50,3.5,arenas
S1-07,439547.2,4586010.8,-50,3.5,arenas
S1-08,439638.4,4585778.0,-50,3.5,arenas
