Codi,UTM_X,UTM_Y,Cota,Valor,Clase
A3-02,419480.0,4580740.0,-1,30.0,gravillas y gravas
A3-02,419480.0,4580740.0,0,30.0,gravillas y gravas
A3-02,419480.0,4580740.0,1,30.0,gravillas y gravas
A3-02,419480.0,4580740.0,2,30.0,gravillas y gravas
A3-02,419480.0,4580740.0,3,30,gravillas y gravas
A3-02,419480.0,4580740.0,4,30,gravillas y gravas
A3-02,419480.0,4580740.0,5,30.0,gravillas y gravas
A3-02,419480.0,4580740.0,6,30.0,gravillas y gravas
A3-03,419570.0,4580410.0,-21,7,gravillas y gravas
A3-03,419570.0,4580410.0,-20,7,gravillas y gravas
A3-03,419570.0,4580410.0,-19,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-18,7,gravillas y gravas
A3-03,419570.0,4580410.0,-17,7,gravillas y gravas
A3-03,419570.0,4580410.0,-16,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-15,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-14,7,gravillas y gravas
A3-03,419570.0,4580410.0,-13,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-12,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-11,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-10,7,gravillas y gravas
A3-03,419570.0,4580410.0,-9,7,gravillas y gravas
A3-03,419570.0,4580410.0,-8,7,gravillas y gravas
A3-03,419570.0,4580410.0,-7,7,gravillas y gravas
A3-03,419570.0,4580410.0,-6,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-5,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-4,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-3,7,gravillas y gravas
A3-03,419570.0,4580410.0,-2,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,-1,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,0,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,1,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,2,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,3,7,gravillas y gravas
A3-03,419570.0,4580410.0,4,7,gravillas y gravas
A3-03,419570.0,4580410.0,5,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,6,7.0,gravillas y gravas
A3-03,419570.0,4580410.0,7,7,gravillas y gravas
A3-05,420560.0,4580880.0,-8,7,gravillas y gravas
A3-05,420560.0,4580880.0,-7,7,gravillas y gravas
A3-05,420560.0,4580880.0,-6,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,-5,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,-4,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,-3,7,gravillas y gravas
A3-05,420560.0,4580880.0,-2,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,-1,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,0,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,1,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,2,7.0,gravillas y gravas
A3-05,420560.0,4580880.0,3,7,gravillas y gravas
A3-05,420560.0,4580880.0,4,7,gravillas y gravas
A3-05,420560.0,4580880.0,5,7.0,gravillas y gravas
A3-06,420790.0,4581280.0,-6,7.0,gravillas y gravas
A3-06,420790.0,4581280.0,-5,7.0,gravillas y gravas
A3-06,420790.0,4581280.0,-4,7.0,gravillas y gravas
A3-06,420790.0,4581280.0,-3,7,gravillas y gravas
A3-07,421651.0,4579184.0,-25,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-24,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-23,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-22,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-21,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-20,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-16,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-15,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-14,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-13,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-12,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-11,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-10,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-9,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-8,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-7,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-6,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-5,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-4,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-3,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-2,7.0,gravillas y gravas
A3-07,421651.0,4579184.0,-1,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-23,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-22,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-21,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-20,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-19,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-18,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-17,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-15,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-14,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-13,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-12,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-11,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-10,7.0,gravillas y gravas
A3-08,421565.0,4579792.0,-9,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-6,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-5,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-4,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-3,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-2,7.0,gravillas y gravas
A3-09,421559.0,4579062.0,-1,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-15,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-14,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-13,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-12,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-9,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-8,7.0,gravillas y gravas
A3-10,421340.0,4579190.0,-7,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-20,7,gravillas y gravas
A3-11,421320.0,4579480.0,-19,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-18,7,gravillas y gravas
A3-11,421320.0,4579480.0,-17,7,gravillas y gravas
A3-11,421320.0,4579480.0,-16,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-15,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-14,7,gravillas y gravas
A3-11,421320.0,4579480.0,-13,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-12,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-11,7.0,gravillas y gravas
A3-11,421320.0,4579480.0,-10,7,gravillas y gravas
A3-11,421320.0,4579480.0,-9,7,gravillas y gravas
A3-11,421320.0,4579480.0,-8,7,gravillas y gravas
A3-11,421320.0,4579480.0,-7,7,gravillas y gravas
A3-11,421320.0,4579480.0,-6,7.0,gravillas y gravas
A3-12,418780.0,4580200.0,-10,7,gravillas y gravas
A3-12,418780.0,4580200.0,-9,7,gravillas y gravas
A3-12,418780.0,4580200.0,-8,7,gravillas y gravas
A3-12,418780.0,4580200.0,-7,7,gravillas y gravas
A3-12,418780.0,4580200.0,-6,7.0,gravillas y gravas
A3-12,418780.0,4580200.0,-5,7.0,gravillas y gravas
A3-12,418780.0,4580200.0,-4,7.0,gravillas y gravas
A3-12,418780.0,4580200.0,-3,7,gravillas y gravas
A3-12,418780.0,4580200.0,-2,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-30,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-29,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-28,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-20,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-19,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-18,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-16,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-15,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-14,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-13,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-12,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-11,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-10,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-9,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-8,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-7,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-6,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-5,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-4,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-3,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-2,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,-1,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,0,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,1,7.0,gravillas y gravas
A3-13,420070.0,4581230.0,2,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,-5,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,-4,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,-3,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,-2,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,-1,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,0,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,1,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,2,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,3,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,4,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,5,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,6,7.0,gravillas y gravas
A3-14,418660.0,4581810.0,7,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-6,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-5,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-4,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-3,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-2,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,-1,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,0,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,1,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,2,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,3,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,4,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,5,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,6,7.0,gravillas y gravas
A3-15,418670.0,4581850.0,7,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-20,7,gravillas y gravas
A4-03,421871.0,4579182.0,-19,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-18,7,gravillas y gravas
A4-03,421871.0,4579182.0,-17,7,gravillas y gravas
A4-03,421871.0,4579182.0,-15,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-14,7,gravillas y gravas
A4-03,421871.0,4579182.0,-13,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-12,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-11,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-10,7,gravillas y gravas
A4-03,421871.0,4579182.0,-9,7,gravillas y gravas
A4-03,421871.0,4579182.0,-8,7,gravillas y gravas
A4-03,421871.0,4579182.0,-7,7,gravillas y gravas
A4-03,421871.0,4579182.0,-6,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-5,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-4,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-3,7,gravillas y gravas
A4-03,421871.0,4579182.0,-2,7.0,gravillas y gravas
A4-03,421871.0,4579182.0,-1,7.0,gravillas y gravas
A4-04,421744.0,4579205.0,-8,30,gravillas y gravas
A4-04,421744.0,4579205.0,-7,30,gravillas y gravas
A4-04,421744.0,4579205.0,-6,30.0,gravillas y gravas
A4-04,421744.0,4579205.0,-5,30.0,gravillas y gravas
A4-05,421762.0,4578961.0,-27,65.0,gravillas y gravas
A4-05,421762.0,4578961.0,-26,65,gravillas y gravas
A4-05,421762.0,4578961.0,-25,65.0,gravillas y gravas
A4-05,421762.0,4578961.0,-24,65,gravillas y gravas
A4-05,421762.0,4578961.0,-23,65.0,gravillas y gravas
A4-05,421762.0,4578961.0,-22,65,gravillas y gravas
A4-05,421762.0,4578961.0,-21,65,gravillas y gravas
A4-05,421762.0,4578961.0,-20,65,gravillas y gravas
A4-05,421762.0,4578961.0,-19,65.0,gravillas y gravas
A4-05,421762.0,4578961.0,-18,7,gravillas y gravas
A4-06,421718.0,4578992.0,-27,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-26,7,gravillas y gravas
A4-06,421718.0,4578992.0,-25,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-24,7,gravillas y gravas
A4-06,421718.0,4578992.0,-23,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-22,7,gravillas y gravas
A4-06,421718.0,4578992.0,-21,7,gravillas y gravas
A4-06,421718.0,4578992.0,-20,7,gravillas y gravas
A4-06,421718.0,4578992.0,-17,7,gravillas y gravas
A4-06,421718.0,4578992.0,-16,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-15,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-14,7,gravillas y gravas
A4-06,421718.0,4578992.0,-13,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-12,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-11,7.0,gravillas y gravas
A4-06,421718.0,4578992.0,-10,7,gravillas y gravas
A4-07,421789.0,4579028.0,-28,11,gravillas y gravas
A4-07,421789.0,4579028.0,-27,11.0,gravillas y gravas
A4-07,421789.0,4579028.0,-26,11,gravillas y gravas
A4-07,421789.0,4579028.0,-25,11.0,gravillas y gravas
A4-07,421789.0,4579028.0,-24,11,gravillas y gravas
A4-07,421789.0,4579028.0,-23,11.0,gravillas y gravas
A4-07,421789.0,4579028.0,-22,11,gravillas y gravas
A4-07,421789.0,4579028.0,-21,11,gravillas y gravas
A4-07,421789.0,4579028.0,-18,7,gravillas y gravas
A4-07,421789.0,4579028.0,-17,7,gravillas y gravas
A4-07,421789.0,4579028.0,-16,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-15,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-14,7,gravillas y gravas
A4-07,421789.0,4579028.0,-13,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-12,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-11,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-10,7,gravillas y gravas
A4-07,421789.0,4579028.0,-9,7,gravillas y gravas
A4-07,421789.0,4579028.0,-8,7,gravillas y gravas
A4-07,421789.0,4579028.0,-7,7,gravillas y gravas
A4-07,421789.0,4579028.0,-6,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-5,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-4,7.0,gravillas y gravas
A4-07,421789.0,4579028.0,-3,7,gravillas y gravas
A4-08,421830.0,4579081.0,-12,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-11,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-10,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-9,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-8,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-7,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-6,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-5,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-4,7.0,gravillas y gravas
A4-08,421830.0,4579081.0,-3,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,-6,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,-5,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,-4,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,-1,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,0,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,1,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,2,7.0,gravillas y gravas
A4-09,421856.0,4578989.0,3,7,gravillas y gravas
A5-01,428209.0,4579026.0,-29,7,gravillas y gravas
A5-01,428209.0,4579026.0,-28,7,gravillas y gravas
A5-01,428209.0,4579026.0,-27,7.0,gravillas y gravas
A5-01,428209.0,4579026.0,-26,7,gravillas y gravas
A5-01,428209.0,4579026.0,-25,7.0,gravillas y gravas
A5-01,428209.0,4579026.0,-24,7,gravillas y gravas
A5-01,428209.0,4579026.0,-23,7.0,gravillas y gravas
A5-01,428209.0,4579026.0,-22,7,gravillas y gravas
A5-01,428209.0,4579026.0,-21,7,gravillas y gravas
A5-01,428209.0,4579026.0,-20,7,gravillas y gravas
A5-01,428209.0,4579026.0,-19,7.0,gravillas y gravas
A5-01,428209.0,4579026.0,-18,7,gravillas y gravas
A5-01,428209.0,4579026.0,-17,7,gravillas y gravas
A5-01,428209.0,4579026.0,-16,7.0,gravillas y gravas
A5-01,428209.0,4579026.0,-15,30.0,gravillas y gravas
A5-01,428209.0,4579026.0,-14,30,gravillas y gravas
A5-01,428209.0,4579026.0,-13,30.0,gravillas y gravas
A5-01,428209.0,4579026.0,-12,30.0,gravillas y gravas
A5-02,427697.0,4579247.0,-25,7.0,gravillas y gravas
A5-02,427697.0,4579247.0,-24,7,gravillas y gravas
A5-02,427697.0,4579247.0,-23,7.0,gravillas y gravas
A5-02,427697.0,4579247.0,-22,7,gravillas y gravas
A5-02,427697.0,4579247.0,-21,7,gravillas y gravas
A5-02,427697.0,4579247.0,-20,7,gravillas y gravas
A5-02,427697.0,4579247.0,-19,7.0,gravillas y gravas
A5-02,427697.0,4579247.0,-18,7,gravillas y gravas
A5-02,427697.0,4579247.0,-17,7,gravillas y gravas
A5-02,427697.0,4579247.0,-16,7.0,gravillas y gravas
A5-02,427697.0,4579247.0,-15,7.0,gravillas y gravas
A5-02,427697.0,4579247.0,-14,7,gravillas y gravas
A5-02,427697.0,4579247.0,-6,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-29,7,gravillas y gravas
A5-03,427369.0,4579475.0,-28,7,gravillas y gravas
A5-03,427369.0,4579475.0,-27,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-26,7,gravillas y gravas
A5-03,427369.0,4579475.0,-25,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-24,7,gravillas y gravas
A5-03,427369.0,4579475.0,-23,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-22,7,gravillas y gravas
A5-03,427369.0,4579475.0,-21,7,gravillas y gravas
A5-03,427369.0,4579475.0,-20,7,gravillas y gravas
A5-03,427369.0,4579475.0,-19,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-18,7,gravillas y gravas
A5-03,427369.0,4579475.0,-17,7,gravillas y gravas
A5-03,427369.0,4579475.0,-16,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-15,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-14,7,gravillas y gravas
A5-03,427369.0,4579475.0,-13,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-12,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-11,7.0,gravillas y gravas
A5-03,427369.0,4579475.0,-10,7,gravillas y gravas
A5-03,427369.0,4579475.0,-9,7,gravillas y gravas
A5-03,427369.0,4579475.0,-8,7,gravillas y gravas
A5-03,427369.0,4579475.0,-3,7,gravillas y gravas
A5-05,426556.0,4579775.0,0,7.0,gravillas y gravas
A5-05,426556.0,4579775.0,1,7.0,gravillas y gravas
A5-05,426556.0,4579775.0,2,7.0,gravillas y gravas
A5-05,426556.0,4579775.0,3,7,gravillas y gravas
A5-05,426556.0,4579775.0,4,7,gravillas y gravas
A5-05,426556.0,4579775.0,5,7.0,gravillas y gravas
A5-06,426415.0,4580031.0,4,7,gravillas y gravas
A5-06,426415.0,4580031.0,5,7.0,gravillas y gravas
A5-06,426415.0,4580031.0,6,7.0,gravillas y gravas
A5-06,426415.0,4580031.0,7,7,gravillas y gravas
A5-07,427548.0,4579208.0,-13,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-12,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-11,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-10,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-9,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-8,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-7,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-6,7.0,gravillas y gravas
A5-07,427548.0,4579208.0,-5,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-20,7,gravillas y gravas
A5-09,427570.0,4579170.0,-19,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-18,7,gravillas y gravas
A5-09,427570.0,4579170.0,-17,7,gravillas y gravas
A5-09,427570.0,4579170.0,-16,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-15,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-14,7,gravillas y gravas
A5-09,427570.0,4579170.0,-13,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-12,7.0,gravillas y gravas
A5-09,427570.0,4579170.0,-11,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-25,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-24,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-23,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-22,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-21,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-20,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-19,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-18,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-17,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-16,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-15,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-14,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-13,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-12,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-11,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-10,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-9,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-8,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-7,7.0,gravillas y gravas
A5-11,425970.0,4580468.0,-6,7.0,gravillas y gravas
A5-12,426830.0,4578930.0,-28,7,gravillas y gravas
A5-12,426830.0,4578930.0,-27,7.0,gravillas y gravas
A5-12,426830.0,4578930.0,-26,7,gravillas y gravas
A5-12,426830.0,4578930.0,-25,7.0,gravillas y gravas
A5-13,426740.0,4578840.0,-26,7,gravillas y gravas
A5-13,426740.0,4578840.0,-25,7.0,gravillas y gravas
A5-13,426740.0,4578840.0,-24,7,gravillas y gravas
A5-13,426740.0,4578840.0,-23,7.0,gravillas y gravas
A5-13,426740.0,4578840.0,-22,7,gravillas y gravas
A5-13,426740.0,4578840.0,-21,7,gravillas y gravas
A5-13,426740.0,4578840.0,-20,7,gravillas y gravas
A5-13,426740.0,4578840.0,-19,7.0,gravillas y gravas
A5-13,426740.0,4578840.0,-18,7,gravillas y gravas
A5-13,426740.0,4578840.0,-17,7,gravillas y gravas
B3-01,420820.0,4578080.0,-16,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-15,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-14,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-13,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-12,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-11,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-10,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-9,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-8,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-7,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-6,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-5,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-4,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-3,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-2,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,-1,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,0,7.0,gravillas y gravas
B3-01,420820.0,4578080.0,1,7.0,gravillas y gravas
